#(id,from,to,speed,planTime)
(29334,65,20,4, 87)
(29493,14,90,6, 87)
(29297,59,2,4, 87)
(37917,30,72,8, 87)
(14470,86,21,4, 87)
(21792,35,90,8, 87)
(37520,89,12,4, 87)
(11298,37,82,4, 87)
(30282,80,13,8, 87)
(31807,46,91,6, 87)
(39275,40,95,6, 87)
(34699,90,31,8, 87)
(49793,50,94,6, 87)
(13205,98,33,4, 87)
(26975,95,50,4, 87)
(42278,66,1,4, 87)
(41935,71,30,8, 87)
(27855,27,71,8, 87)
(33473,48,92,4, 87)
(42099,46,91,4, 87)
(43250,58,1,6, 87)
(47059,92,39,6, 87)
(21765,76,1,6, 87)
(21381,11,70,8, 87)
(40133,53,10,6, 87)
(29986,63,10,8, 87)
(19034,8,82,4, 87)
(24027,57,1,8, 87)
(25520,59,1,4, 87)
(13262,27,81,4, 87)
(15034,19,83,8, 87)
(39302,52,8,8, 87)
(18977,46,91,6, 87)
(22197,37,92,4, 87)
(42761,8,71,8, 87)
(21948,67,1,4, 87)
(49687,67,11,6, 87)
(45991,18,92,8, 87)
(28077,61,20,8, 87)
(32473,58,2,4, 87)
(18316,4,100,8, 87)
(14532,12,90,6, 87)
(37029,87,22,4, 87)
(46667,16,61,6, 87)
(15552,39,91,8, 87)
(36881,76,11,8, 87)
(38752,84,20,6, 87)
(25193,98,1,6, 87)
(22942,55,10,4, 87)
(48372,7,81,6, 87)
(47650,45,100,4, 87)
(46226,28,92,4, 87)
(46680,21,77,8, 87)
(30798,62,10,6, 87)
(13266,86,21,4, 87)
(38996,71,9,6, 87)
(18626,40,93,8, 87)
(39305,71,10,4, 87)
(21955,7,52,8, 87)
(21972,94,39,4, 87)
(47741,98,11,6, 87)
(21361,87,32,8, 87)
(32424,58,1,6, 87)
(30769,88,33,4, 87)
(27303,20,82,6, 87)
(27536,7,91,6, 87)
(15894,92,30,4, 87)
(38834,27,81,4, 87)
(26500,68,13,4, 87)
(38443,15,100,8, 87)
(50535,26,81,6, 87)
(16478,61,17,4, 87)
(49616,10,62,4, 87)
(11037,38,92,8, 87)
(34477,11,90,8, 87)
(26514,55,10,6, 87)
(37817,59,3,4, 87)
(30877,3,69,8, 87)
(45322,47,91,4, 87)
(32425,92,10,8, 87)
(49436,46,91,6, 87)
(38610,84,40,8, 87)
(35275,28,93,4, 87)
(48019,84,9,6, 87)
(47492,82,18,8, 87)
(16599,54,9,6, 87)
(30954,21,90,6, 87)
(23123,14,90,8, 87)
(20143,23,79,6, 87)
(41727,34,89,8, 87)
(32331,11,97,4, 87)
(47509,70,11,6, 87)
(10291,10,72,8, 87)
(45312,51,8,4, 87)
(33165,77,1,8, 87)
(17372,25,90,8, 87)
(16835,45,100,8, 87)
(20124,11,90,4, 87)
(27406,83,9,4, 87)
(17195,69,4,4, 87)
(50193,94,39,8, 87)
(41059,70,15,6, 87)
(11481,17,91,4, 87)
(17566,3,100,6, 87)
(36378,20,75,8, 87)
(28903,68,3,4, 87)
(30115,14,99,4, 87)
(43783,71,7,6, 87)
(16619,68,2,4, 87)
(25261,61,10,6, 87)
(25625,72,20,4, 87)
(23809,47,91,6, 87)
(41577,40,83,6, 87)
(23090,87,12,6, 87)
(24366,76,1,4, 87)
(30417,30,82,6, 87)
(16645,23,80,6, 87)
(17293,59,3,4, 87)
(31969,92,47,6, 87)
(40913,60,3,8, 87)
(45349,53,10,8, 87)
(44863,96,41,4, 87)
(21067,47,91,6, 87)
(20549,10,73,4, 87)
(20741,59,2,4, 87)
(23047,9,72,4, 87)
(40930,20,81,6, 87)
(20744,71,8,6, 87)
(47346,26,71,8, 87)
(21066,88,3,8, 87)
(11677,23,99,8, 87)
(34502,49,92,8, 87)
(38449,60,4,8, 87)
(29326,54,10,4, 87)
(10009,60,2,6, 87)
(16401,77,22,4, 87)
(35465,6,51,4, 87)
(13001,73,20,8, 87)
(27191,29,94,4, 87)
(44902,14,90,4, 87)
(37367,66,11,6, 87)
(20808,66,11,6, 87)
(40484,58,3,6, 87)
(38912,27,71,8, 87)
(12575,33,98,4, 87)
(19694,75,30,8, 87)
(16622,43,100,8, 87)
(13738,57,2,4, 87)
(47279,67,11,4, 87)
(23912,22,87,4, 87)
(26373,74,30,6, 87)
(32999,31,100,6, 87)
(41414,44,100,6, 87)
(35287,51,9,4, 87)
(17509,91,30,4, 87)
(25482,39,82,4, 87)
(38808,86,31,8, 87)
(41649,57,1,4, 87)
(23101,77,12,4, 87)
(47594,21,78,4, 87)
(45083,25,80,4, 87)
(23976,82,38,4, 87)
(19600,81,39,8, 87)
(33973,57,1,8, 87)
(38461,75,10,8, 87)
(17649,87,1,4, 87)
(12304,60,1,8, 87)
(31438,46,91,4, 87)
(12904,99,14,8, 87)
(40814,92,9,8, 87)
(44203,81,29,8, 87)
(24278,87,12,4, 87)
(20197,57,1,6, 87)
(16144,37,82,4, 87)
(37893,80,3,8, 87)
(47961,4,100,4, 87)
(41666,71,18,4, 87)
(36772,62,18,4, 87)
(33405,34,100,8, 87)
(48163,21,78,8, 87)
(47529,43,100,8, 87)
(41515,62,9,8, 87)
(31243,75,20,8, 87)
(24606,90,2,6, 87)
(34073,19,93,8, 87)
(30474,21,79,8, 87)
(20248,63,8,4, 87)
(19648,76,21,4, 87)
(27578,54,10,8, 87)
(11746,89,1,4, 87)
(44259,50,91,6, 87)
(37751,21,77,4, 87)
(36667,84,9,6, 87)
(48047,82,7,6, 87)
(16543,65,20,6, 87)
(17059,30,84,8, 87)
(28388,94,40,6, 87)
(40280,18,63,4, 87)
(36537,57,2,6, 87)
(17055,48,93,6, 87)
(27340,88,31,6, 87)
(23031,12,78,4, 87)
(43493,58,2,4, 87)
(32951,28,83,4, 87)
(17029,12,97,6, 87)
(16971,14,79,4, 87)
(37761,54,9,4, 87)
(26453,83,28,8, 87)
(49474,3,70,6, 87)
(26311,62,17,8, 87)
(38612,9,71,4, 87)
(45424,40,82,8, 87)
(30095,97,21,4, 87)
(44393,96,21,4, 87)
(23759,34,90,8, 87)
(21169,47,92,8, 87)
(17614,46,91,8, 87)
(25149,92,38,6, 87)
(34496,8,93,6, 87)
(11628,60,5,8, 87)
(20895,74,9,4, 87)
(25118,16,81,8, 87)
(16897,72,29,4, 87)
(22627,63,18,8, 87)
(11769,8,82,4, 87)
(20882,1,59,4, 87)
(20881,60,1,8, 87)
(22677,11,89,8, 87)
(20705,63,20,6, 87)
(22964,74,19,6, 87)
(32171,78,21,8, 87)
(31413,99,4,4, 87)
(47440,76,1,6, 87)
(37715,32,89,6, 87)
(40446,89,1,8, 87)
(24907,14,99,4, 87)
(43582,27,91,8, 87)
(29729,95,50,8, 87)
(12552,76,11,6, 87)
(44184,83,20,4, 87)
(37693,45,100,4, 87)
(48134,84,40,6, 87)
(31254,83,29,8, 87)
(46356,51,6,8, 88)
(32591,27,82,4, 88)
(44818,7,72,4, 88)
(48670,9,53,6, 88)
(12699,31,100,8, 88)
(17423,88,22,8, 88)
(39647,96,31,6, 88)
(14948,22,87,6, 88)
(30649,92,27,4, 88)
(33053,15,80,6, 88)
(11981,62,8,6, 88)
(23130,6,91,8, 88)
(38137,35,100,8, 88)
(42999,65,20,4, 88)
(35347,63,20,8, 88)
(16497,34,100,4, 88)
(20735,44,100,8, 88)
(10001,18,73,4, 88)
(35096,69,1,4, 88)
(13441,37,82,4, 88)
(43887,52,10,8, 88)
(19198,3,70,8, 88)
(20738,74,29,4, 88)
(39637,63,9,8, 88)
(35718,82,18,4, 88)
(24039,84,30,6, 88)
(14072,33,89,6, 88)
(16459,12,99,4, 88)
(38166,91,37,4, 88)
(32455,39,92,4, 88)
(49133,100,41,4, 88)
(46060,59,4,6, 88)
(46064,78,11,4, 88)
(50496,53,10,4, 88)
(11942,14,79,8, 88)
(27920,53,8,6, 88)
(21687,94,10,4, 88)
(10837,51,9,8, 88)
(34918,35,90,6, 88)
(34095,45,100,6, 88)
(50685,27,91,8, 88)
(19301,9,54,6, 88)
(32640,15,90,6, 88)
(23928,64,10,8, 88)
(28771,89,12,6, 88)
(25449,17,62,4, 88)
(20906,84,20,4, 88)
(45982,35,100,8, 88)
(43703,70,2,8, 88)
(37336,46,91,8, 88)
(30089,97,21,6, 88)
(27041,22,100,4, 88)
(15258,72,28,8, 88)
(49708,87,12,6, 88)
(19805,96,11,6, 88)
(40571,89,11,8, 88)
(21626,26,91,4, 88)
(34630,2,68,4, 88)
(39868,52,8,4, 88)
(43723,84,29,6, 88)
(26617,98,2,4, 88)
(10261,77,1,6, 88)
(27565,25,80,8, 88)
(49709,47,91,8, 88)
(14972,76,21,6, 88)
(12728,38,82,8, 88)
(43099,47,91,8, 88)
(42172,36,81,6, 88)
(25980,91,16,4, 88)
(30839,87,2,8, 88)
(40712,81,10,8, 88)
(14061,12,79,6, 88)
(38290,1,69,6, 88)
(42182,33,90,6, 88)
(21857,83,38,4, 88)
(30035,33,100,4, 88)
(19246,3,58,4, 88)
(20773,54,9,4, 88)
(21894,56,1,4, 88)
(35698,87,12,6, 88)
(23012,1,100,6, 88)
(21908,5,100,4, 88)
(43063,82,18,8, 88)
(48819,26,91,6, 88)
(19259,59,3,4, 88)
(12720,28,82,8, 88)
(11725,41,98,4, 88)
(27218,25,100,4, 88)
(31634,9,52,6, 88)
(37447,1,80,8, 88)
(12723,70,11,8, 88)
(23004,41,100,8, 88)
(17552,81,37,6, 88)
(37120,71,30,4, 88)
(10873,91,16,6, 88)
(38204,6,61,6, 88)
(15073,99,41,6, 88)
(15070,10,83,4, 88)
(12931,95,10,6, 88)
(10420,44,100,6, 88)
(24902,60,2,8, 88)
(21779,91,50,4, 88)
(49996,45,100,8, 88)
(23129,14,100,6, 88)
(22032,2,98,4, 88)
(12949,40,81,6, 88)
(29519,30,72,6, 88)
(29445,84,29,4, 88)
(25644,90,32,6, 88)
(20397,37,91,6, 88)
(46764,10,95,6, 88)
(18928,51,7,4, 88)
(46770,19,64,6, 88)
(17180,39,81,8, 88)
(34321,81,27,4, 88)
(41088,43,99,4, 88)
(23855,70,1,4, 88)
(46780,9,82,4, 88)
(10470,2,77,4, 88)
(49513,35,90,8, 88)
(44398,100,33,4, 88)
(13678,46,91,8, 88)
(37736,2,77,4, 88)
(50076,64,10,6, 88)
(10432,58,2,4, 88)
(36619,81,20,4, 88)
(20347,20,82,4, 88)
(24798,52,9,6, 88)
(17193,31,96,8, 88)
(18625,43,100,6, 88)
(14501,72,10,8, 88)
(20452,59,3,6, 88)
(47030,4,89,6, 88)
(14144,63,9,4, 88)
(32084,90,34,4, 88)
(37555,87,31,8, 88)
(34234,36,81,4, 88)
(33472,77,21,6, 88)
(41056,95,30,4, 88)
(36757,25,80,8, 88)
(36530,40,91,6, 88)
(26923,55,10,6, 88)
(50042,84,39,6, 88)
(10581,61,9,6, 88)
(38536,87,1,4, 88)
(16863,84,30,8, 88)
(34836,3,90,6, 88)
(28834,38,93,6, 88)
(20131,70,3,4, 88)
(18624,60,2,4, 88)
(35840,74,20,4, 88)
(28448,65,10,8, 88)
(31286,1,58,6, 88)
(44310,59,2,6, 88)
(14202,80,15,8, 88)
(44210,90,23,6, 88)
(30399,67,2,6, 88)
(31473,33,90,4, 88)
(14270,23,90,4, 88)
(20280,67,2,6, 88)
(36289,1,60,6, 88)
(42583,85,10,8, 88)
(44273,10,84,8, 88)
(20215,31,100,6, 88)
(14239,28,83,4, 88)
(30148,15,90,4, 88)
(14221,75,10,8, 88)
(31906,38,83,4, 88)
(18806,78,23,8, 88)
(14209,57,2,8, 88)
(22450,93,30,4, 88)
(22395,33,99,4, 88)
(41131,90,1,4, 88)
(34309,63,10,4, 88)
(46889,16,71,8, 88)
(39209,30,95,4, 88)
(34258,42,97,4, 88)
(18726,75,10,6, 88)
(32501,59,3,8, 88)
(25793,78,12,4, 88)
(27381,19,62,8, 88)
(50905,32,98,4, 88)
(35990,49,94,8, 88)
(22360,98,2,4, 88)
(20333,82,20,4, 88)
(44353,84,30,6, 88)
(35181,41,97,8, 88)
(47802,93,28,4, 88)
(23865,63,10,4, 88)
(38510,46,91,4, 88)
(22845,91,18,4, 88)
(39168,49,94,8, 88)
(29479,73,8,8, 88)
(10277,20,93,4, 88)
(30724,45,100,8, 88)
(19131,10,94,4, 88)
(26386,92,48,8, 88)
(32447,54,10,4, 88)
(13417,79,2,4, 88)
(18470,15,90,8, 88)
(28625,8,62,8, 88)
(49046,28,73,6, 88)
(18477,23,100,4, 88)
(42884,18,83,8, 88)
(40549,16,61,8, 88)
(34382,8,51,8, 88)
(31904,4,60,6, 88)
(38468,96,11,6, 88)
(28548,20,85,6, 88)
(35749,70,15,8, 88)
(25686,1,77,8, 88)
(36663,27,82,4, 88)
(25014,17,82,4, 88)
(33633,90,25,8, 88)
(44665,96,31,8, 88)
(32517,63,8,4, 88)
(23483,86,11,8, 88)
(38900,3,100,6, 88)
(25883,46,91,6, 88)
(46425,65,20,6, 88)
(35741,38,93,6, 88)
(26561,10,85,8, 88)
(14850,27,81,8, 88)
(44758,79,2,6, 88)
(17403,40,91,4, 88)
(23383,96,21,6, 88)
(10648,6,91,4, 88)
(26792,71,20,6, 88)
(42295,36,91,6, 88)
(26989,12,87,8, 88)
(12679,9,63,8, 88)
(20657,42,98,4, 88)
(38462,80,15,6, 88)
(47985,29,71,8, 88)
(38126,56,1,8, 88)
(42911,23,78,4, 88)
(14810,46,91,4, 88)
(26313,24,90,8, 88)
(42907,94,50,8, 88)
(42904,26,71,6, 88)
(33653,13,100,4, 88)
(29156,3,60,6, 88)
(27467,9,74,8, 88)
(19043,69,3,6, 88)
(27281,29,83,8, 88)
(38048,80,23,6, 88)
(14582,40,82,6, 88)
(14580,48,93,8, 88)
(46616,25,80,4, 88)
(18993,97,42,8, 88)
(10144,17,82,6, 88)
(14574,68,3,6, 88)
(36108,35,90,4, 88)
(40994,27,82,6, 88)
(47750,22,89,8, 88)
(35132,49,94,6, 88)
(23567,85,20,4, 88)
(34352,62,7,8, 88)
(41401,90,32,6, 88)
(33383,83,19,6, 88)
(32123,54,10,4, 88)
(50090,48,93,8, 88)
(25580,12,78,8, 88)
(12041,54,9,6, 88)
(26533,18,91,8, 88)
(17267,12,97,6, 88)
(42378,88,21,8, 88)
(44627,61,7,6, 88)
(49031,53,10,8, 88)
(31876,91,8,6, 88)
(19031,56,1,4, 88)
(44001,31,97,6, 88)
(46537,91,10,6, 88)
(49854,47,91,8, 88)
(18529,38,83,4, 88)
(20539,17,81,4, 88)
(36041,72,8,4, 88)
(22153,100,4,8, 88)
(10141,63,8,4, 88)
(19005,29,91,4, 88)
(12560,22,97,8, 88)
(23846,27,82,6, 88)
(19003,7,51,4, 88)
(10617,50,92,6, 88)
(33603,52,7,4, 88)
(28373,8,92,8, 88)
(35790,5,70,6, 88)
(39905,32,89,6, 88)
(38092,95,40,6, 88)
(39001,29,93,6, 88)
(37913,25,90,8, 88)
(27740,47,92,8, 88)
(30074,30,95,6, 88)
(29691,17,61,8, 88)
(15628,77,2,6, 88)
(38973,69,12,8, 88)
(22802,42,97,4, 88)
(43577,98,12,6, 88)
(32560,39,84,8, 88)
(21081,53,9,6, 88)
(13487,10,94,8, 88)
(21141,56,1,8, 88)
(43219,30,94,6, 88)
(45226,3,90,8, 88)
(17982,55,10,6, 88)
(19670,10,91,6, 88)
(43543,10,83,6, 88)
(22805,45,100,8, 88)
(37080,79,2,6, 88)
(40300,31,97,6, 88)
(10739,29,83,4, 88)
(17810,100,33,8, 88)
(45846,73,29,4, 88)
(22965,46,91,6, 88)
(19410,93,30,6, 88)
(41896,56,1,4, 88)
(15958,2,58,4, 88)
(27798,64,9,6, 88)
(23689,17,71,4, 88)
(40159,22,97,8, 88)
(12772,2,78,8, 88)
(47160,34,100,8, 88)
(13848,56,1,6, 88)
(18025,55,10,8, 88)
(48223,95,40,4, 88)
(10744,93,29,4, 88)
(47896,51,10,6, 88)
(25635,100,3,6, 88)
(28576,8,63,8, 88)
(11792,96,41,8, 88)
(43668,3,89,8, 88)
(49199,80,13,4, 88)
(34602,96,41,8, 88)
(43325,24,79,4, 88)
(35027,25,80,4, 88)
(36782,9,93,6, 88)
(40419,26,91,4, 88)
(42033,18,63,8, 88)
(40418,26,71,8, 88)
(11836,41,99,6, 88)
(31795,13,98,8, 88)
(41713,28,71,6, 88)
(21558,94,20,4, 88)
(27127,11,79,4, 88)
(15921,63,20,8, 88)
(34997,40,85,6, 88)
(15606,58,2,4, 88)
(37926,41,96,8, 88)
(37645,43,98,8, 88)
(27078,27,81,4, 88)
(45683,13,68,4, 88)
(13206,81,20,8, 88)
(49928,59,1,8, 88)
(31779,36,91,8, 88)
(40206,8,82,4, 88)
(22953,51,10,6, 88)
(45143,86,1,6, 88)
(35593,86,31,8, 88)
(37361,44,100,8, 88)
(45561,42,97,4, 88)
(38337,10,72,8, 88)
(26707,18,63,8, 88)
(40082,53,8,4, 88)
(36792,63,19,6, 88)
(13177,96,1,6, 88)
(49186,93,19,6, 88)
(26122,48,91,4, 88)
(35603,59,3,6, 88)
(37232,70,5,8, 88)
(15602,57,1,4, 88)
(30058,92,37,4, 88)
(50220,56,1,8, 88)
(23265,89,1,8, 88)
(30314,7,72,4, 88)
(15998,3,79,8, 88)
(40090,73,18,4, 88)
(40257,91,28,8, 88)
(40385,75,10,8, 88)
(33978,4,60,6, 88)
(10791,43,98,8, 88)
(28301,5,100,8, 88)
(34577,31,86,6, 88)
(19713,3,79,8, 88)
(41788,60,4,4, 88)
(28558,17,92,6, 88)
(22566,97,22,8, 88)
(35492,92,30,8, 88)
(40277,4,90,6, 88)
(47929,67,11,4, 88)
(27858,68,2,8, 88)
(16051,29,83,8, 88)
(43589,59,3,6, 88)
(32839,29,81,4, 88)
(49232,83,38,6, 88)
(26680,17,71,8, 88)
(22760,47,91,6, 88)
(11867,9,94,4, 88)
(19693,55,10,8, 88)
(33337,40,84,4, 88)
(35418,44,99,4, 88)
(33927,2,57,8, 88)
(21017,39,92,4, 88)
(15458,49,94,6, 88)
(38625,41,99,4, 88)
(45158,3,80,6, 88)
(13984,84,40,6, 88)
(23217,99,22,4, 88)
(30625,37,92,4, 88)
(45963,55,10,8, 88)
(29330,25,100,8, 88)
(50537,84,29,4, 89)
(11991,9,51,4, 89)
(22152,2,68,6, 89)
(21492,1,78,8, 89)
(40954,31,99,4, 89)
(31781,83,19,8, 89)
(46339,77,12,6, 89)
(20380,6,51,6, 89)
(28017,32,98,8, 89)
(15863,11,87,6, 89)
(32814,5,90,6, 89)
(16517,35,100,8, 89)
(42959,73,9,8, 89)
(15581,62,17,6, 89)
(14654,83,28,6, 89)
(48899,61,18,4, 89)
(10493,35,100,8, 89)
(28683,100,22,6, 89)
(15457,58,1,8, 89)
(16924,3,89,6, 89)
(44382,58,1,6, 89)
(36104,54,10,6, 89)
(36933,57,1,8, 89)
(41813,63,20,8, 89)
(29689,97,31,8, 89)
(19677,100,44,6, 89)
(36230,44,99,4, 89)
(25861,62,9,8, 89)
(46570,49,94,4, 89)
(46817,90,32,6, 89)
(30416,54,9,6, 89)
(45255,38,83,4, 89)
(23891,93,29,4, 89)
(46820,19,92,8, 89)
(29222,57,2,8, 89)
(19913,13,100,6, 89)
(28827,18,83,4, 89)
(36373,69,13,8, 89)
(16495,88,12,8, 89)
(15622,53,10,6, 89)
(44388,23,90,6, 89)
(25059,43,100,6, 89)
(14410,18,71,4, 89)
(49072,11,79,6, 89)
(44787,19,84,8, 89)
(25505,18,83,8, 89)
(13598,36,81,8, 89)
(45416,36,81,8, 89)
(42969,49,94,8, 89)
(14505,52,10,6, 89)
(31198,44,99,6, 89)
(28891,34,89,8, 89)
(47591,68,12,8, 89)
(49560,80,14,8, 89)
(36583,23,79,6, 89)
(14401,93,49,4, 89)
(21173,68,11,8, 89)
(34150,55,10,4, 89)
(44804,15,90,4, 89)
(16797,56,1,8, 89)
(13276,5,60,6, 89)
(47775,91,36,8, 89)
(47360,56,1,4, 89)
(18403,41,99,8, 89)
(42456,81,27,4, 89)
(44424,77,11,4, 89)
(22059,98,43,6, 89)
(39494,62,10,8, 89)
(23344,23,100,6, 89)
(22257,12,68,4, 89)
(48026,73,8,4, 89)
(40893,96,21,4, 89)
(24488,69,1,4, 89)
(49673,51,8,6, 89)
(47818,22,77,6, 89)
(19513,11,89,6, 89)
(37396,98,22,8, 89)
(30308,11,76,6, 89)
(44684,13,78,4, 89)
(41916,16,61,8, 89)
(21416,20,74,8, 89)
(17202,1,88,6, 89)
(24766,16,61,6, 89)
(31268,50,92,6, 89)
(40100,92,27,6, 89)
(23227,44,99,8, 89)
(48211,65,10,6, 89)
(22036,26,91,8, 89)
(27472,60,2,6, 89)
(41484,98,33,8, 89)
(46733,59,3,8, 89)
(20595,95,10,8, 89)
(47189,79,13,4, 89)
(27173,41,99,6, 89)
(27094,52,8,8, 89)
(17833,5,60,8, 89)
(13298,31,97,8, 89)
(29262,96,31,6, 89)
(19469,15,80,6, 89)
(14489,81,37,6, 89)
(22132,81,17,6, 89)
(26105,14,89,6, 89)
(14485,18,82,8, 89)
(50111,24,99,6, 89)
(34188,65,20,8, 89)
(16651,39,81,6, 89)
(31582,71,17,4, 89)
(40873,35,90,6, 89)
(28083,51,9,8, 89)
(17319,11,67,8, 89)
(45708,88,31,4, 89)
(50115,89,32,8, 89)
(15573,79,4,6, 89)
(34376,33,90,8, 89)
(31649,16,91,8, 89)
(28283,16,91,6, 89)
(46525,86,21,6, 89)
(33385,68,3,6, 89)
(39053,90,25,8, 89)
(36873,9,94,6, 89)
(22489,16,71,6, 89)
(34567,3,68,8, 89)
(42883,46,91,4, 89)
(30470,66,11,8, 89)
(30236,69,4,6, 89)
(23818,91,18,8, 89)
(15675,58,2,6, 89)
(27246,31,100,8, 89)
(28504,57,1,4, 89)
(21117,46,91,8, 89)
(38742,8,63,4, 89)
(44747,40,83,6, 89)
(37411,64,10,8, 89)
(11895,100,11,4, 89)
(41447,84,20,8, 89)
(42822,85,10,8, 89)
(45624,97,1,6, 89)
(43583,12,100,4, 89)
(45387,55,10,4, 89)
(34879,79,1,4, 89)
(28590,70,1,6, 89)
(21089,43,98,6, 89)
(29411,62,17,6, 89)
(50861,3,59,6, 89)
(31624,4,79,6, 89)
(12498,1,89,8, 89)
(35951,6,61,4, 89)
(22557,31,89,8, 89)
(37930,56,1,6, 89)
(17772,69,11,4, 89)
(20010,53,9,4, 89)
(41986,19,74,6, 89)
(26164,58,2,4, 89)
(24053,58,3,8, 89)
(10050,98,21,6, 89)
(35775,39,91,8, 89)
(14448,73,19,4, 89)
(12323,31,97,8, 89)
(10476,62,20,4, 89)
(38535,40,81,4, 89)
(22666,38,91,6, 89)
(47377,23,89,8, 89)
(23739,48,93,4, 89)
(43946,61,9,6, 89)
(19521,43,98,8, 89)
(40861,94,10,8, 89)
(22655,89,13,8, 89)
(44009,27,81,4, 89)
(23250,80,5,8, 89)
(33887,34,89,4, 89)
(23126,51,8,8, 89)
(24762,49,93,4, 89)
(44723,44,100,6, 89)
(33361,5,60,6, 89)
(24437,23,79,4, 89)
(11875,91,20,4, 89)
(35892,40,91,8, 89)
(23248,92,17,8, 89)
(14809,40,81,8, 89)
(16572,93,8,4, 89)
(27793,60,5,8, 89)
(27790,23,79,6, 89)
(21139,37,81,4, 89)
(16443,30,92,8, 89)
(19299,16,91,6, 89)
(38519,51,6,8, 89)
(16270,95,40,8, 89)
(36587,35,90,8, 89)
(50176,46,91,6, 89)
(18137,99,41,8, 89)
(24690,98,31,8, 89)
(47150,8,82,8, 89)
(48950,99,11,6, 89)
(35639,43,98,4, 89)
(41398,68,2,4, 89)
(20270,4,60,6, 89)
(19567,86,11,8, 89)
(33172,28,83,4, 89)
(17038,25,80,4, 89)
(32383,64,20,8, 89)
(44057,13,78,6, 89)
(37111,28,73,6, 89)
(40135,90,35,6, 89)
(22812,97,2,6, 89)
(18142,55,10,8, 89)
(48901,21,100,4, 89)
(31980,67,1,6, 89)
(45055,62,18,4, 89)
(34289,30,73,8, 89)
(34634,51,6,6, 89)
(15187,26,81,8, 89)
(15184,34,99,6, 89)
(45918,87,12,4, 89)
(33403,51,10,4, 89)
(15145,37,82,4, 89)
(45364,46,91,8, 89)
(16027,15,80,6, 89)
(41876,3,89,8, 89)
(21713,62,19,6, 89)
(19406,68,13,4, 89)
(23716,10,52,6, 89)
(47112,47,92,4, 89)
(12344,36,91,4, 89)
(33830,51,7,8, 89)
(43234,27,91,6, 89)
(23756,9,63,8, 89)
(15807,95,10,6, 89)
(37118,45,100,4, 89)
(38515,32,88,8, 89)
(25392,97,31,8, 89)
(11730,85,20,8, 89)
(14272,27,71,8, 89)
(32953,79,1,6, 89)
(35642,19,61,4, 89)
(41250,35,100,6, 89)
(27440,39,84,4, 89)
(16278,34,89,4, 89)
(21569,53,8,6, 89)
(39829,19,93,6, 89)
(33780,3,68,6, 89)
(25128,38,93,8, 89)
(34290,12,99,6, 89)
(18217,59,3,6, 89)
(22927,7,61,6, 89)
(35409,98,13,4, 89)
(23371,58,1,8, 89)
(21594,66,1,8, 89)
(33409,68,1,8, 89)
(38378,73,28,4, 89)
(24554,96,41,4, 89)
(35196,57,2,8, 89)
(13166,51,7,4, 89)
(27596,59,4,6, 89)
(44247,20,81,8, 89)
(39909,20,91,6, 89)
(43701,85,20,6, 89)
(45992,21,89,8, 89)
(12116,86,1,6, 89)
(27438,96,31,8, 89)
(10532,81,6,8, 89)
(43696,11,66,6, 89)
(39900,9,74,6, 89)
(29118,21,90,6, 89)
(26039,74,30,8, 89)
(31195,17,62,8, 89)
(24895,57,1,8, 89)
(16170,94,39,6, 89)
(13527,67,12,4, 89)
(45135,98,22,8, 89)
(28313,41,99,8, 89)
(30062,26,81,8, 89)
(36124,6,51,6, 89)
(30210,64,9,6, 89)
(27048,36,91,8, 89)
(38085,8,73,4, 89)
(29499,61,16,6, 89)
(13181,7,81,4, 89)
(10547,20,61,6, 89)
(46640,80,14,6, 89)
(15231,47,92,4, 89)
(17097,47,92,4, 89)
(47311,40,93,6, 89)
(34444,92,27,8, 89)
(37949,52,10,6, 89)
(30750,38,82,6, 89)
(31668,28,92,8, 89)
(28433,37,81,4, 89)
(26138,39,93,4, 89)
(45078,54,9,8, 89)
(38521,39,82,6, 89)
(14233,100,23,4, 89)
(33103,72,18,6, 89)
(11756,59,3,6, 89)
(34505,78,21,4, 89)
(39104,78,12,4, 89)
(45089,53,9,6, 89)
(11743,11,80,8, 89)
(32353,98,21,8, 89)
(24210,92,9,4, 89)
(34804,39,92,8, 89)
(24614,20,95,6, 89)
(34535,71,17,6, 89)
(40093,100,2,6, 89)
(18822,27,92,6, 89)
(29235,85,30,6, 89)
(39702,26,91,4, 89)
(14068,37,82,8, 89)
(48397,39,94,4, 89)
(14355,82,17,6, 89)
(41022,49,91,6, 89)
(36248,78,23,4, 89)
(37040,19,82,6, 89)
(39978,47,92,8, 89)
(25521,30,71,6, 89)
(46208,25,100,8, 89)
(46207,10,51,6, 89)
(25848,61,20,4, 89)
(32755,64,10,4, 89)
(20477,85,10,8, 89)
(42516,36,91,8, 89)
(48765,63,8,6, 89)
(45224,49,93,8, 89)
(50907,78,1,4, 89)
(34415,26,81,6, 89)
(25639,3,100,8, 89)
(47651,23,99,8, 89)
(47904,28,82,6, 89)
(28116,94,30,6, 89)
(15919,23,89,8, 89)
(22832,35,90,6, 89)
(37004,5,70,4, 89)
(39699,87,32,4, 89)
(25446,26,81,6, 89)
(28846,14,70,4, 89)
(25967,23,100,8, 89)
(27123,95,40,4, 89)
(31815,52,9,6, 89)
(31007,39,92,8, 89)
(45826,8,51,6, 89)
(21175,29,91,6, 89)
(29279,92,37,4, 89)
(31689,55,10,6, 89)
(39658,57,2,8, 89)
(12712,38,92,8, 89)
(43865,92,49,4, 89)
